id	title	description	availability	availability date	expiration date	link	mobile link	image link	price	sale price	sale price effective date	identifier exists	gtin	mpn	brand	product highlight	product detail	additional image link	condition	adult	color	size	size type	size system	gender	material	pattern	age group	multipack	is bundle	unit pricing measure	unit pricing base measure	energy efficiency class	min energy efficiency class	min energy efficiency class	item group id	sell on google quantity
48d74da6-4702-4669-a601-9fa0463d8693	TURNKEY ITALIAN ICE BUSINESS - Food Trailer for Sale in Lincoln, DE	Ready to start making money immediately—everything you need to run a mobile Italian ice business is included. I am selling my complete turnkey Italian ice business, including a 2024 Rock Solid 8.5’ × 16’ concession trailer with only approximately 2,000 miles. The trailer and equipment are like new and have been well cared for. This is not just a trailer — it is a complete operating package for someone who wants to step into the Italian ice, frozen dessert, or mobile concession business without having to purchase and outfit everything separately. 2024 ROCK SOLID 8.5’ × 16’ CONCESSION TRAILER • 2024 Rock Solid 8.5’ × 16’ • Approximately 2,000 miles • Like-new condition • Fully equipped and ready for operation • Dipping freezer • Small freezer • Commercial microwave • Commercial pretzel warmer • Small refrigerator • 4-compartment sink • Additional equipment and serving/storage areas EQUIPMENT INCLUDED • Genmax 11,000/8,500-watt Tri-Fuel Portable Inverter Generator • Dipping freezer • 17-cu.-ft. chest freezer • 13-cu.-ft. chest freezer • Additional small freezer located inside the trailer • Small refrigerator • Commercial microwave • Commercial pretzel warmer • Push cart with umbrella • 6-foot folding table • Custom LJ’s Italian Ice tablecloth • Tents • Signs and business signage • Serving equipment • Additional miscellaneous equipment needed to operate the business INVENTORY INCLUDED All remaining Italian ice inventory is included with the sale. The buyer can take over with inventory already on hand rather than having to start from zero. BUSINESS OPPORTUNITY This is being sold as a complete turnkey Italian ice business package. The buyer will have the opportunity to continue the established LJ’s Italian Ice name and, if the purchase is completed by December 2026, can also take over the existing website, subject to the applicable transfer arrangements. This gives the new owner the ability to step into an established concept rather than starting completely from scratch. The equipment, trailer, cart, signage, serving equipment and inventory are all being sold together. WHY BUY THIS PACKAGE? You won’t have to: • Buy a trailer • Build out a concession trailer • Purchase multiple freezers • Buy a commercial generator • Purchase a dipping freezer • Buy a refrigerator • Buy a commercial microwave • Buy a pretzel warmer • Purchase a vending cart • Buy tables and tents • Purchase signs and serving equipment • Start from scratch with inventory It’s all here and ready to go. PRICE $49,500 OBO Serious inquiries only. The equipment and trailer can be inspected by appointment. The buyer is responsible for verifying all equipment, dimensions, condition, and suitability for their intended use before purchase. This is a complete turnkey package and will only be sold as a package — I am not currently separating the trailer and equipment.	in_stock			https://vendibook.com/listing/48d74da6-4702-4669-a601-9fa0463d8693		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/c677e805-e035-48e5-a842-f40101f05657/48d74da6-4702-4669-a601-9fa0463d8693/1787418739279-4wo8sd.jpg	49000.00 USD			no			Custom Food Trailer				used																		1
38bea00a-bf1b-42fa-a235-25332aa654ca	Turnkey Austin Vegan Food Truck Business - 2003 Ford E450 + 20' Trailer - Food Truck for Sale in Austin, TX	Turnkey Austin vegan food truck business (Conscious Cravings, aka ConCr) with 15 years in operation, sold as a complete package: the operating business, both units, the established spot at Mueller Food Park, the refreshed brand identity and brand book, full menu and recipes, social accounts, and all equipment. Asking $85,000 for everything. UNIT 1 - FIXED LOCATION TRAILER: 8.5' x 20' Cargo Craft Expedition. Electrical rewired throughout for full commercial kitchen loads. Electric tongue jack, 5,000 lb capacity, push-button raise/lower with manual crank backup, so one person can hitch and unhitch. Tandem axles rated 5,200 lb each for a 10,400 lb GVWR. Bumper pull with A-frame tongue, 2-5/16 in. ball coupler and safety chains - tows behind an ordinary pickup, no special equipment. Roof-mounted A/C. Full-size serving window with pass-through counter. Complete commercial galley: cook line, prep and cold storage in place, no build-out needed. UNIT 2 - MOBILE EVENT TRUCK: 2003 Ford E450 stepvan, 180,000 miles on body and engine, running and road-ready on good tires. Fuel tank and fuel lines already replaced. Rewired with a single 50-amp AC service instead of two plugs, for simpler hookup at every venue. 100-gallon fresh water tank with pump so you can serve where there is no water hookup, plus a 150-gallon greywater tank with pump sized for long events without a dump run. Full commercial galley with service window, built for festivals, private events and corporate catering. EQUIPMENT ACROSS BOTH UNITS: upright freezer, slide-top cooler, reach-in upright cooler, prep station cooler; oven, convection oven, microwave, Vitamix blender; triple sink, hand-washing sink, hot water heater; 100-gallon fresh and 150-gallon gray water tanks; roof A/C, exterior and interior lighting, electrical outlets, breaker panel, 50-amp shore power, generator; POS system, cash register, open signage, surveillance cameras, fire extinguisher and work tables. CONDITION AND PAPERWORK: Both units are health department certified. Truck is titled in the owner's name and registered in Texas with no liens, pawn agreements or other encumbrances. Business and units were purchased in October 2023. Both units carry commissioned original murals by Austin artist Serifa. Financials are available to qualified buyers under NDA.	in_stock			https://vendibook.com/listing/38bea00a-bf1b-42fa-a235-25332aa654ca		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/41ca9d55-fd61-4f35-bf1f-f06b7cc29883/38bea00a-bf1b-42fa-a235-25332aa654ca/1787727943517-tuiyvp.jpg	85000.00 USD			no			Custom Food Truck				used																		1
d4e891ae-bbf4-4580-9998-28681e04d2d4	INVESTMENT OPPORTUNITY IN HOUSTON - Food Trailer for Sale in Cypress, TX	Fully operational business available for sale and ready to generate revenue from day one. This is much more than a food truck. It is an established business with active clients, recurring accounts, future bookings, a recognized brand, and proven sales history. The sale includes: 31 active clients Recurring monthly accounts 120+ future events already booked Established and recognized brand Social media accounts Business phone number Fully equipped operational food truck Proprietary recipes and operating systems Marketing content and business assets Training and transition support Sales history and financial records available for qualified buyers Ideal for investors, entrepreneurs, families seeking a business opportunity, or restaurant owners looking to expand with an established operation. This is a turnkey business that allows the new owner to continue operating immediately without starting from scratch. Serious inquiries only. Private message for additional information and access to the confidential business package.	in_stock			https://vendibook.com/listing/d4e891ae-bbf4-4580-9998-28681e04d2d4		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/a428d36b-4816-4cc3-9c9f-125c57d54e7f/d4e891ae-bbf4-4580-9998-28681e04d2d4/1781025625049-uzgo9z.jpeg	139900.00 USD			no			Custom Food Trailer				used																		1
6f438a50-85bb-43bd-b0ad-c6253251b12d	Fully Equipped Mobile Juice Truck-Van - Ready to Roll - Food Truck for Sale in Centennial, CO	2019 Dodge Ram Promaster 1500 - 13000 miles - Great Condition, 1 owner. All equipment included for hand crafted Juice and Smoothie Drinks. On board installed generator; Inverter with 4 Lithium Iron Phophate Batteries; Shore Connector included; Air Conditioning installed; Refrigerator, Freezer, Hot water heater, Security Alarm, Customer Pager System. Price negotiable.	in_stock			https://vendibook.com/listing/6f438a50-85bb-43bd-b0ad-c6253251b12d		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/2d6d68c7-7efe-40cb-8061-42ac57b351a4/6f438a50-85bb-43bd-b0ad-c6253251b12d/1783710987986-af3kb.jpg	35000.00 USD			no			Custom Food Truck				used																		1
a2a2f761-da8c-4f59-ad5c-6a8b54f67083	Fully Built 1994 S&H mobile Bar - Food Truck for Sale in Magnolia, TX	Transform your events with this unique mobile bar! This charming 1994 S&H horse trailer has been expertly converted and features a sleek brass bar top, granite countertops, a beer/wine cooler, a double tap kegerator, AC, and sink. Perfect for weddings, parties, or any gathering! 25,000/OBO	in_stock			https://vendibook.com/listing/a2a2f761-da8c-4f59-ad5c-6a8b54f67083		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/454f16ce-dcff-4a55-a5a1-e91e158758fe/a2a2f761-da8c-4f59-ad5c-6a8b54f67083/1782871635610-hc4b6f.jpeg	25000.00 USD			no			Custom Food Truck				used																		1
c649440f-d3df-4f3a-a622-e118767efb4d	My Food Trailer - Food Trailer for Sale in Seguin, TX	Here is the optimized professional listing for your food trailer: **Turnkey 8x12 Dessert and Specialty Food Trailer** Step into a fully equipped, professional-grade mobile kitchen designed for efficiency and style. This 8x12 food trailer has been meticulously maintained and was most recently utilized for a successful churro concept. Its versatile layout makes it an exceptional choice for entrepreneurs looking to break into the dessert, gourmet coffee, or snack market with a professional edge. The interior showcases high-quality stainless steel surfaces that are both durable and easy to sanitize, creating a polished environment for food preparation. The setup includes a commercial-grade exhaust hood and a fryer station specifically optimized for high-volume churro production or other fried delicacies. To ensure your comfort during busy summer shifts, the unit comes equipped with a powerful built-in AC system, providing a cool and productive workspace no matter the weather. Safety and compliance are at the forefront of this build. The trailer features a fully installed fire suppression system, integrated electrical and plumbing systems, and a clean title for a seamless ownership transfer. The exterior includes a wide serving window designed for high-visibility customer interaction. While currently branded, the exterior can be easily re-wrapped to match your unique vision. This is a rare opportunity to acquire a turnkey, easy-to-tow unit that is ready to hit the road and start generating revenue on day one. **Key Highlights:** * **Clean Title:** Ready for immediate transfer. * **Climate Controlled:** Built-in AC unit for operator comfort. * **Commercial Kitchen:** Stainless interior with exhaust hood and fire suppression. * **Specialized Equipment:** Fryer setup ideal for churros and desserts. * **Turnkey Ready:** Full electrical, plumbing, and prep storage included. *** **Remolque de Comida 8x12 – Listo para Operar** Aproveche la oportunidad de adquirir una cocina móvil profesional, diseñada para la eficiencia y el éxito. Este remolque de 8x12 ha sido cuidadosamente mantenido y es ideal para conceptos de churros, postres, café o comida especializada. Cuenta con un interior de acero inoxidable de alta calidad, campana de extracción comercial y un sistema de supresión de incendios ya instalado para su tranquilidad y cumplimiento de normas. El diseño incluye una unidad de aire acondicionado integrada para trabajar con total comodidad y una estación de freidoras optimizada para una producción eficiente. Con título limpio e instalaciones de plomería y electricidad listas, este remolque es una solución "llave en mano" fácil de transportar y operar. Es la base perfecta para emprendedores que buscan lanzar o expandir su negocio de manera inmediata y profesional.	in_stock			https://vendibook.com/listing/c649440f-d3df-4f3a-a622-e118767efb4d		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/20434a7d-a365-4d4a-ab9b-5cff26815f33/c649440f-d3df-4f3a-a622-e118767efb4d/1773684471904-n7qn7c.jpeg	20000.00 USD			no			Custom Food Trailer				used																		1
29db594a-1746-4d42-954a-16673d9ff875	NEAR NEW TURNKEY Mobile Tap Trailer - Motivated Seller - Food Trailer for Sale in Bethlehem, GA	Interested in starting your dream mobile bar? Look no further! Perfect for event-specific rentals or festivals/local events! Everything was purchased less than a year ago and works flawlessly. ONLY USED FOR FOUR EVENTS!! Last event was in September 2025, then we had to move to a different state. Comes with everything you need to start tapping beverages from day 1: -Four 5 gal reusable kegs -Keg sleeves -Jockey Box -Beverage Tray -Cleaning keg -Cleaning products -Two CO2 tanks -One Nitrogen tank -Spare tire -Custom built folding bar top w/ wheels -Custom designed light signs -Custom-fit trailer cover -Couple hundred clear cups -Sticker printer for cups -Square terminal POS system (USED ONCE) -Tap signs for custom signage The best part about all of this is that the trailer doesn’t require any electricity! Truly 100% off-grid and can easily be towed SUV/truck.	in_stock			https://vendibook.com/listing/29db594a-1746-4d42-954a-16673d9ff875		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/0512c2fe-7f8c-4e29-b7b2-5e48e16e1b11/29db594a-1746-4d42-954a-16673d9ff875/1769467123029-llx81q.jpeg	25300.00 USD			no			Custom Food Trailer				used																		1
0ff66f5f-fae3-4d43-b630-080e56f4baf7	18ft food Trailer - Food Trailer for Sale in Richmond, TX	Step into the world of mobile catering with this solid 18-foot food trailer, a custom-built unit crafted by the skilled hands at the B.F. Terry AG department. This spacious mobile kitchen offers a generous footprint, providing the perfect foundation for your culinary vision. Whether you are dreaming of a gourmet burger stand, a taco truck, or a specialty fry station, this trailer provides the essential high-quality equipment needed to get your business off the ground. The interior is ready for action, featuring professional-grade appliances including high-output fryers, a spacious grill top for searing perfection, and reliable refrigeration to keep your ingredients crisp and fresh. A heavy-duty ventilation hood is already installed to ensure a comfortable and safe cooking environment during those busy lunch rushes. The best part of this opportunity is the flexibility it offers. While the trailer comes equipped with the core components—including a three-compartment sink and a propane tank—the final utility hook-ups for electrical, plumbing, and gas are ready for your finishing touches. To make the process even smoother, all necessary materials for these installations are included with the sale. This allows you to customize the final layout to meet your specific operational needs while saving on initial supply costs. **Highlights** * Built by the B.F. Terry AG Department * Professional grill top and high-output fryers * Integrated commercial refrigeration * Complete ventilation system installed * Full three-compartment sink setup * Includes propane tank and all necessary hook-up materials	in_stock			https://vendibook.com/listing/0ff66f5f-fae3-4d43-b630-080e56f4baf7		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/5f6667d2-0924-4e7d-9f35-be1ee3dcd5fa/0ff66f5f-fae3-4d43-b630-080e56f4baf7/1784599658751-iphmz.jpeg	25000.00 USD			no			Custom Food Trailer				used																		1
f4fbb682-17db-4a3d-b081-e2631ae063ff	2020 The Food Trailer - Food Trailer for Sale in Houston, TX	Step into the mobile food industry with confidence in this 2020 food trailer. Designed with a focus on efficiency and versatility, this unit offers a professional layout that is ready to accommodate a wide variety of culinary concepts, from gourmet burgers to high-end street tacos. The heart of the kitchen features a spacious three-foot flat griddle and a two-burner stove, providing the perfect platform for searing, sautéing, and high-volume output. To ensure your service remains smooth during peak hours, the integrated 12-inch warmer keeps your ingredients at the ideal temperature, while the onboard refrigerator keeps your supplies crisp and fresh. Built with longevity and compliance in mind, the interior is constructed to meet health department requirements. The comprehensive plumbing system includes both a three-compartment sink and a dedicated hand wash sink, supported by an efficient water heater and integrated water tanks. Your comfort is prioritized with a robust A/C unit that keeps the workspace manageable during hot summer shifts. The trailer comes fully equipped with professional-grade electric and gas systems, allowing you to plug in and start cooking immediately. With its sleek concession windows providing a welcoming service interface, this 2020 trailer is the perfect mobile foundation for any aspiring chef or established restaurateur looking to expand their reach. **Highlights:** * High-output 3-foot flat griddle and 2-burner stove * Comprehensive plumbing with 3-compartment and hand wash sinks * Climate-controlled interior with integrated A/C unit * Built to health department construction requirements * Complete electric, gas, and water systems included	in_stock			https://vendibook.com/listing/f4fbb682-17db-4a3d-b081-e2631ae063ff		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/77f157af-d5d8-4be4-95d8-a1b755c6c6a1/f4fbb682-17db-4a3d-b081-e2631ae063ff/1768893020153-u3szu4.png	25000.00 USD			no			Custom Food Trailer				used																		1
26bd6a6a-f814-4f31-923d-68e7e326ff06	Fully equipped food trailer - Food Trailer for Sale in Saginaw, MI	Step right into your turnkey mobile culinary venture with this fully equipped 12' x 7' food trailer. Designed for efficient service and maximum versatility, this mobile kitchen features striking black diamond plate flooring that combines sleek style with easy-to-clean durability. Built to handle a high-volume menu, the unit comes outfitted with integrated gas lines and a dedicated 220V interior plug to power your heaviest appliances effortlessly. Kitchen ventilation is expertly managed by a 6-foot commercial exhaust hood with an integrated fan. The plumbing system ensures complete health-code compliance, featuring a full 3-compartment sink, a dedicated handwashing station, and an on-demand hot water heater. This trailer comes loaded with commercial-grade cooking equipment, sold complete and as-is with everything inside to get you operating right away. Sizzle signature items on the flat grill, serve up crispy golden favorites from the commercial double-basket fryer, and toast hot sandwiches on the panini press. The specialized gyro spit (shawarma machine) opens up incredible specialty menu options, while the food warmer keeps your prep hot and ready. A compact commercial prep table completes the layout, optimizing workflow from order to pickup. Whether you are expanding an established brand or launching your very first mobile business, this fully outfitted mobile kitchen offers an extraordinary opportunity to hit the road and start serving immediately.	in_stock			https://vendibook.com/listing/26bd6a6a-f814-4f31-923d-68e7e326ff06		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/04eccfc2-efde-4d72-a0e9-dbcfea829376/26bd6a6a-f814-4f31-923d-68e7e326ff06/1785968367203-hxdpyo.jpeg	30000.00 USD			no			Custom Food Trailer				used																		1
a3ead971-38c7-4c0c-8f3f-2b02185c7c2f	Custom-Built 6' x 12' Pop-Up Lemonade Concession Trailer - Food Trailer for Sale in Charlotte, NC	Make a splash at your next event with this charming, one-of-a-kind lemonade trailer. Expertly converted from a classic pop-up camper frame, this 6’ x 12’ unit combines vintage appeal with modern functionality. Its unique silhouette and compact footprint make it an instant conversation starter, ensuring your business stands out in a crowded fairway or bustling farmers' market. The intentional design leverages the lightweight nature of a pop-up frame, making it incredibly easy to tow and maneuver into tight vending spaces. The spacious 12-foot length provides ample interior room for high-volume citrus presses, ice bins, and prep stations, allowing you to serve thirsty crowds with speed and efficiency. Whether you are launching a new brand or expanding an existing mobile fleet, this trailer offers a professional, turnkey aesthetic that radiates summer vibes. This trailer isn’t just a piece of equipment; it is a dedicated refreshment hub built to attract customers from across the park. Its low profile and approachable serving height create an inviting atmosphere for guests, while the sturdy construction ensures reliability during your busiest festival weekends. If you are looking for a mobile unit that pairs nostalgic character with practical performance, this lemonade trailer is ready to squeeze the most out of your next business venture. **Highlights:** * Unique conversion from a classic pop-up camper * Versatile 6’ x 12’ footprint * Lightweight and easy to tow with most vehicles * Eye-catching design optimized for high-visibility branding * Spacious interior layout for efficient workflow	in_stock			https://vendibook.com/listing/a3ead971-38c7-4c0c-8f3f-2b02185c7c2f		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/bf4754c8-46ce-472e-8a71-2b8a7769a833/a3ead971-38c7-4c0c-8f3f-2b02185c7c2f/1770294077101-jgoyi.jpg	5900.00 USD			no			Custom Food Trailer				used																		1
fec5ac8b-3e30-4500-b3c4-e95820aaa00e	Established Taco Truck - Food Truck for Sale in Albuquerque, NM	Profitable taco truck with loyal customer base. Includes truck, equipment, recipes, and social media accounts.	in_stock			https://vendibook.com/listing/fec5ac8b-3e30-4500-b3c4-e95820aaa00e		https://images.unsplash.com/photo-1565299585323-38d6b0865b47?w=800	45000.00 USD			no			Custom Food Truck				used																		1
0127af0e-0787-42eb-8fa8-256cdc6ae88d	Starter Food Cart Business - Food Truck for Sale in Denver, CO	Complete mobile food cart business for sale. Includes cart, permits, supplier contacts, and training.	in_stock			https://vendibook.com/listing/0127af0e-0787-42eb-8fa8-256cdc6ae88d		https://images.unsplash.com/photo-1567306226416-28f0efdc88ce?w=800	8500.00 USD			no			Custom Food Truck				used																		1
779d5773-de60-4075-b92d-32387da86dd3	Pre-Owned Concession Trailer with Deep Freezer – Priced to Sell - Food Trailer for Sale in Baton Rouge, LA	This trailer is only 4 yrs used originally purchased at 23,000 (listing price is Negotiable) deep freezer included. Sold as is it needs some esthetic work estimated at 3,500 factored in sale price more equipment available to purchase separately serious injuries only Block Ice Machine is sold separately $4,000 (negotiable) makes up to 9 blocks	in_stock			https://vendibook.com/listing/779d5773-de60-4075-b92d-32387da86dd3		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/3b59adbf-20d5-4154-a54e-bf20a1bddbed/779d5773-de60-4075-b92d-32387da86dd3/1770139433353-pqedyd.png	19500.00 USD			no			Custom Food Trailer				used																		1
d02ec787-17cb-4e37-b1a7-e70dec639b23	16 Foot Ready-to-Operate - Food Trailer in Miami - Food Trailer for Sale in Miami, FL	Don’t wait months for a custom build: this fully equipped food trailer is ready for immediate operation and is perfect for a food business. It comes with everything needed to start serving customers, making it the perfect opportunity for a new entrepreneur, chef, caterer, or existing food business looking to expand. It has two gas pizza ovens built in with space to cook up to 16 pizzas at once. TV included Square POS console included Food printer included And more Well-maintained and ready for events, catering, festivals, and mobile food operations. Delivery available.	in_stock			https://vendibook.com/listing/d02ec787-17cb-4e37-b1a7-e70dec639b23		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/421aa58f-ac7e-4eaf-92e3-2b6be284fb0a/d02ec787-17cb-4e37-b1a7-e70dec639b23/1784602053546-46lyaf.jpg	45000.00 USD			no			Custom Food Trailer				used																		1
82fd1286-32c8-4ce7-b22d-3105d26d5ae2	2006 21' Freightliner MT45 All-Purpose Food Truck with Fire Suppression System - Food Truck for Sale in Abingdon, VA	This well equipped unit offers the space and equipment needed to help you operate with confidence. Perfect for everything from street food and catering to fairs, breweries, and community events. Need to know more? Call us now! Key highlights include: -36" flat top griddle -4-burner cooktop with oven -40lb Fryer -2-well steam table -27" sandwich prep unit -25" refridgerator --12,000 watt built-in dual fuel-generator -7' hood with NAKS fire suppression -3 compartment sink setup & 4-gallon water heater The truck requires electrical repairs to address gear shifting and gauge functions. The gray water tank is secured, but needs professional re-mounting. With a nearly new kitchen and unbeatable potential, this unit offers great value for someone ready to invest in light repairs or a profitable flip.	in_stock			https://vendibook.com/listing/82fd1286-32c8-4ce7-b22d-3105d26d5ae2		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/53d0c87c-e6c8-4309-bde9-47d377e58cea/82fd1286-32c8-4ce7-b22d-3105d26d5ae2/1785177481088-kcuotk.jpeg	35500.00 USD			no			Custom Food Truck				used																		1
587b1919-9828-46ef-bba8-76da9553f962	Brand New 2025 Dreamfly Airstream Ready to Go! Never been used! - Food Trailer for Sale in Stoughton, MA	Owner had this custom built and MASS DOT ready, unfortunately they do not have the time for the trailer that they thought they would and would love to pass it on to someone who wants to turn their food dreams into a reality! Comes with propane tanks generator and POS System	in_stock			https://vendibook.com/listing/587b1919-9828-46ef-bba8-76da9553f962		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/de0d03a7-c0cf-4078-808c-cd4a1251af5a/587b1919-9828-46ef-bba8-76da9553f962/1787587038899-tl7owm.jpg	25000.00 USD			no			Custom Food Trailer				used																		1
5485ce08-9cd6-4c4c-851e-824e4b7d9451	2025 Fully Equipped Food Trailer - Food Trailer for Sale in Dumfries, VA	**2025 Fully Equipped Food Trailer – 18’ x 8’ Turnkey Opportunity** Step into the mobile culinary world with a professional setup designed for high-volume service and maximum efficiency. This 2025 food trailer offers a generous 18-foot by 8-foot footprint, providing the perfect balance of spacious interior workflow and effortless maneuverability. Maintained in used-like-new condition, this unit presents a rare opportunity to acquire a pristine, road-ready kitchen without the long lead times of a custom build. The interior is a chef’s dream, featuring a comprehensive suite of NSF-approved equipment that meets the highest standards of safety and sanitation. Every piece of machinery has been meticulously selected to ensure a seamless "plug-and-play" experience, allowing you to focus on your craft from day one. Whether you are launching a new concept or expanding an existing brand, the versatile layout accommodates a wide variety of cuisines and service styles. From the gleaming stainless steel surfaces to the heavy-duty commercial appliances, the quality of craftsmanship is evident in every corner. This trailer is not just a vehicle; it is a fully realized business solution designed for entrepreneurs who value reliability and professional presentation. Vibrant, clean, and ready for your custom branding, this turnkey asset is built to help you hit the ground running and start serving your community immediately. **Listing Highlights:** * Spacious 18’ x 8’ dual-axle chassis for stable towing and ample workspace * Comprehensive suite of NSF-approved commercial kitchen equipment * Excellent used-like-new condition with minimal wear and tear * Turnkey configuration optimized for immediate business operations * Professional-grade stainless steel interior for easy cleaning and durability	in_stock			https://vendibook.com/listing/5485ce08-9cd6-4c4c-851e-824e4b7d9451		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/4fc00959-da4f-4cee-9bac-d8e036254198/5485ce08-9cd6-4c4c-851e-824e4b7d9451/1784943180177-hlai2.jpeg	55000.00 USD			no			Custom Food Trailer				used																		1
63f45b26-62bc-489e-a43f-8ae56f37217b	Mailbox style trailer - Food Trailer for Sale in Lexington, KY	Message for more details. Other colors and sizes available. Message me for payment details	in_stock			https://vendibook.com/listing/63f45b26-62bc-489e-a43f-8ae56f37217b		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/255deb5e-75eb-46c1-853b-1e92b79a20f6/63f45b26-62bc-489e-a43f-8ae56f37217b/1787511100633-l3k34.jpg	8500.00 USD			no			Custom Food Trailer				used																		1
b8e79191-e69d-483c-bad1-8ebcfc6fb4b6	Fully equipped food truck, full kitchen, newly built kitchen, Mint condition - Food Truck for Sale in Wesley Chapel, FL	Step into the mobile culinary world with a vehicle that balances heavy duty reliability with a sophisticated, modern workspace. This 2008 Freightliner has been meticulously maintained and features a newly built, professional-grade kitchen that is in absolute mint condition. Designed for high volume service and maximum efficiency, the interior layout allows for a seamless workflow, ensuring your staff can focus on crafting exceptional dishes without compromise. The kitchen build-out is a chef’s dream, gleaming with fresh stainless steel surfaces and high-quality appliances that have seen little to no wear. This isn't just a food truck; it is a turnkey mobile restaurant ready to hit the road immediately. Whether you are launching a new concept or expanding an existing brand, this Freightliner provides the professional foundation you need to impress customers and health inspectors alike. From the durable flooring to the ventilation systems, every detail has been executed with longevity in mind. The vehicle itself offers the rugged dependability Freightliner is known for, providing a smooth ride and a commanding presence at festivals, private events, or busy street corners. This is a rare opportunity to acquire a pristine, ready-to-work unit without the long wait times of a custom build. **Key Highlights:** - Heavy-duty 2008 Freightliner chassis with excellent road presence - Immaculate, newly constructed commercial kitchen interior - Professional-grade stainless steel surfaces and high-end finishes - Turnkey condition and ready for immediate pickup and operation - Optimized layout designed for high-volume service and speed	in_stock			https://vendibook.com/listing/b8e79191-e69d-483c-bad1-8ebcfc6fb4b6		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/14242a2e-3e7f-4794-9aed-fa72a5bbf105/b8e79191-e69d-483c-bad1-8ebcfc6fb4b6/1784040291013-pxs3p.jpg	85000.00 USD			no			Custom Food Truck				used																		1
cc3c8214-e327-4670-99ed-e1425494cc8c	Food Trailer - Food Trailer for Sale in Colleyville, TX	Food trailer great for starting your business or fun for tailgating! In Tarrant county it’s listed as a food cart. Spec’s: flat top, full size fryer, smoker, Santa Maria grill, 5 slot steam well, freezer, and 3 compartment utensil sink. Will throw in water heater and stand alone hand washing sink.	in_stock			https://vendibook.com/listing/cc3c8214-e327-4670-99ed-e1425494cc8c		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/f1258300-750f-4bac-8924-2a0194f88e75/cc3c8214-e327-4670-99ed-e1425494cc8c/1780270287384-t5vsna.jpeg	5000.00 USD			no			Custom Food Trailer				used																		1
efa664df-1f34-421f-90f8-2ebc88e471fd	Food trailer (Indian food truck) - Food Trailer for Sale in Bradenton, FL	Elevate your culinary dreams with this professionally crafted 2025 food trailer, measuring a spacious 8.5 x 18.5 feet. This is more than just a vehicle; it is a complete, turnkey mobile kitchen designed to hit the road and start generating revenue on day one. While it was originally outfitted to serve as a high-capacity Indian food concept, the versatile layout and heavy-duty equipment make it the perfect blank canvas for any cuisine, from fusion street food to traditional comfort classics. Every inch of this trailer has been optimized for high-volume service. The workflow is seamless, allowing your team to move effortlessly between the four-burner stove and the dual oil fryers. The inclusion of six crockpots makes it an ideal setup for businesses focusing on simmering curries, hearty stews, or prepped toppings. Storage is plentiful with an onboard refrigerator, ensuring your ingredients stay crisp and fresh even during the busiest festivals or lunch rushes. Power reliability is never an issue thanks to the robust 9500W generator and included gas cylinder setup, providing you with the independence to set up shop anywhere from bustling downtown street corners to remote private events. This trailer offers the rare combination of modern 2025 durability and a fully integrated appliance package, removing the stress of sourcing equipment so you can focus on what matters most: your food. **Key Highlights:** - Brand new 2025 build measuring 8.5 x 18.5 ft - Fully equipped with a 4-burner stove, oil fryers, and microwave oven - Specialized setup including 6 high-capacity crockpots - Independent power via a 9500W generator and gas cylinders - Turnkey condition suitable for any diverse culinary concept	in_stock			https://vendibook.com/listing/efa664df-1f34-421f-90f8-2ebc88e471fd		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/33fb896d-2c60-42e7-b3eb-20d2e44ee08e/efa664df-1f34-421f-90f8-2ebc88e471fd/1779931710472-2sthj.jpeg	40000.00 USD			no			Custom Food Trailer				used																		1
